"start time", 224
"stop time", 266
"Time (s)","BCG","ECG ch1","ECG ch2"
31.961448,,8388608,8388608
31.962434,,8388608,8388608
31.963419,,8388608,8388608
31.964374,4286735942,8388608,8388608
31.967002,,8388608,8388608
31.967330,,8388608,8388608
31.968286,,8388608,8388608
31.969271,,8388608,8388608
31.970256,,8388608,8388608
31.971242,,8388608,8388608
31.972197,4286735914,8388608,8388608
31.973182,,8388608,8388608
31.974168,,8388608,8388608
31.975153,,8388608,8388608
31.976108,,8388608,8388608
31.977094,,8388608,8388608
31.978079,,8388608,8388608
31.979035,,8388608,8388608
31.980020,4286735878,8388608,8388608
31.981005,,8388608,8388608
31.981990,,8388608,8388608
31.982946,,8388608,8388608
31.983931,,8388608,8388608
31.984916,,8388608,8388608
31.985872,,8388608,8388608
31.986857,,8388608,8388608
31.987843,,8388608,8388608
31.988828,4286735882,8388608,8388608
31.989783,,8388608,8388608
31.990769,,8388608,8388608
31.991754,,8388608,8388608
31.992739,,8388608,8388608
31.993695,,8388608,8388608
31.994680,,8388608,8388608
31.995665,,8388608,8388608
31.996650,4286735891,8388608,8388608
31.997606,,8388608,8388608
31.998591,,8388608,8388608
31.999577,,8388608,8388608
32.000532,,8388608,8388608
32.001517,,8388608,8388608
32.002503,,8388608,8388608
32.003488,,8388608,8388608
32.006414,4286735905,8388608,8388608
32.007369,,8388608,8388608
32.008355,,8388608,8388608
32.009340,,8388608,8388608
32.010325,,8388608,8388608
32.011281,,8388608,8388608
32.012266,4286735917,8388608,8388608
32.013251,,8388608,8388608
32.014237,,8388608,8388608
32.015192,,8388608,8388608
32.016177,,8388608,8388608
32.017163,,8388608,8388608
32.018118,,8388608,8388608
32.019103,,8388608,8388608
32.020089,,8388608,8388608
32.021074,4286735905,8388608,8388608
32.022029,,8388608,8388608
32.023015,,8388608,8388608
32.024000,,8388608,8388608
32.024985,,8388608,8388608
32.025941,,8388608,8388608
32.026926,,8388608,8388608
32.027911,,8388608,8388608
32.028867,4286735897,8388608,8388608
32.029852,,8388608,8388608
32.030837,,8388608,8388608
32.031823,,8388608,8388608
32.032778,,8388608,8388608
32.033763,,8388608,8388608
32.034749,,8388608,8388608
32.035734,,8388608,8388608
32.036689,4286735894,8388608,8388608
32.037675,,8388608,8388608
32.038660,,8388608,8388608
32.039616,,8388608,8388608
32.040601,,8388608,8388608
32.041586,,8388608,8388608
32.042571,,8388608,8388608
32.043527,,8388608,8388608
32.046483,4286735898,8388608,8388608
32.047438,,8388608,8388608
32.048424,,8388608,8388608
32.049409,,8388608,8388608
32.050364,,8388608,8388608
32.051350,,8388608,8388608
32.052335,,8388608,8388608
32.053320,4286735934,8388608,8388608
32.054276,,8388608,8388608
32.055261,,8388608,8388608
32.056246,,8388608,8388608
32.057231,,8388608,8388608
32.058187,,8388608,8388608
32.059172,,8388608,8388608
32.060158,,8388608,8388608
32.061113,4286735945,8388608,8388608
32.062098,,8388608,8388608
32.063084,,8388608,8388608
32.064069,,8388608,8388608
32.065024,,8388608,8388608
32.066010,,8388608,8388608
32.066995,,8388608,8388608
32.067980,,8388608,8388608
32.068936,4286735894,8388608,8388608
32.069921,,8388608,8388608
32.070906,,8388608,8388608
32.071862,,8388608,8388608
32.072847,,8388608,8388608
32.073832,,8388608,8388608
32.074818,,8388608,8388608
32.075773,,8388608,8388608
32.076758,4286735899,8388608,8388608
32.077744,,8388608,8388608
32.078729,,8388608,8388608
32.079684,,8388608,8388608
32.080670,,8388608,8388608
32.081655,,8388608,8388608
32.082610,,8388608,8388608
32.083596,,8388608,8388608
32.084581,,8388608,8388608
32.087507,4286735906,8388608,8388608
32.088492,,8388608,8388608
32.089478,,8388608,8388608
32.090433,,8388608,8388608
32.091418,,8388608,8388608
32.092404,,8388608,8388608
32.093359,4286735880,8388608,8388608
32.094344,,8388608,8388608
32.095330,,8388608,8388608
32.096315,,8388608,8388608
32.097270,,8388608,8388608
32.098256,,8388608,8388608
32.099241,,8388608,8388608
32.100197,,8388608,8388608
32.101182,4286735884,8388608,8388608
32.102167,,8388608,8388608
32.103152,,8388608,8388608
32.104108,,8388608,8388608
32.105093,,8388608,8388608
32.106078,,8388608,8388608
32.107064,,8388608,8388608
32.108019,,8388608,8388608
32.109005,4286735882,8388608,8388608
32.109990,,8388608,8388608
32.110945,,8388608,8388608
32.111931,,8388608,8388608
32.112916,,8388608,8388608
32.113901,,8388608,8388608
32.114857,,8388608,8388608
32.115842,,8388608,8388608
32.116827,,8388608,8388608
32.117812,4286735912,8388608,8388608
32.118768,,8388608,8388608
32.119753,,8388608,8388608
32.120739,,8388608,8388608
32.121694,,8388608,8388608
32.122679,,8388608,8388608
32.123665,,8388608,8388608
32.124650,,8388608,8388608
32.127576,4286735904,8388608,8388608
32.128561,,8388608,8388608
32.129517,,8388608,8388608
32.130502,,8388608,8388608
32.131487,,8388608,8388608
32.132473,,8388608,8388608
32.133428,4286735883,8388608,8388608
32.134413,,8388608,8388608
32.135399,,8388608,8388608
32.136354,,8388608,8388608
32.137339,,8388608,8388608
32.138325,,8388608,8388608
32.139310,,8388608,8388608
32.140265,,8388608,8388608
32.141251,4286735881,8388608,8388608
32.142236,,8388608,8388608
32.143191,,8388608,8388608
32.144177,,8388608,8388608
32.145162,,8388608,8388608
32.146147,,8388608,8388608
32.147103,,8388608,8388608
32.148088,,8388608,8388608
32.149073,,8388608,8388608
32.150059,4286735903,8388608,8388608
32.151014,,8388608,8388608
32.151999,,8388608,8388608
32.152985,,8388608,8388608
32.153940,,8388608,8388608
32.154925,,8388608,8388608
32.155911,,8388608,8388608
32.156896,,8388608,8388608
32.157851,4286735916,8388608,8388608
32.158837,,8388608,8388608
32.159822,,8388608,8388608
32.160807,,8388608,8388608
32.161763,,8388608,8388608
32.162748,,8388608,8388608
32.163733,,8388608,8388608
32.164689,,8388608,8388608
32.167645,4286735892,8388608,8388608
32.168600,,8388608,8388608
32.169586,,8388608,8388608
32.170571,,8388608,8388608
32.171556,,8388608,8388608
32.172512,,8388608,8388608
32.173497,4286735880,8388608,8388608
32.174482,,8388608,8388608
32.175438,,8388608,8388608
32.176423,,8388608,8388608
32.177408,,8388608,8388608
32.178393,,8388608,8388608
32.179349,,8388608,8388608
32.180334,,8388608,8388608
32.181320,,8388608,8388608
32.182305,4286735910,8388608,8388608
32.183260,,8388608,8388608
32.184246,,8388608,8388608
32.185231,,8388608,8388608
32.186186,,8388608,8388608
32.187172,,8388608,8388608
32.188157,,8388608,8388608
32.189142,,8388608,8388608
32.190098,4286735878,8388608,8388608
32.191083,,8388608,8388608
32.192068,,8388608,8388608
32.193054,,8388608,8388608
32.194009,,8388608,8388608
32.194994,,8388608,8388608
32.195980,,8388608,8388608
32.196935,,8388608,8388608
32.197920,4286735870,8388608,8388608
32.198906,,8388608,8388608
32.199891,,8388608,8388608
32.200846,,8388608,8388608
32.201832,,8388608,8388608
32.202817,,8388608,8388608
32.203802,,8388608,8388608
32.204758,,8388608,8388608
32.205743,4286735898,8388608,8388608
32.208669,,8388608,8388608
32.209654,,8388608,8388608
32.210640,,8388608,8388608
32.211595,,8388608,8388608
32.212580,,8388608,8388608
32.213566,,8388608,8388608
32.214551,4286735906,8388608,8388608
32.215506,,8388608,8388608
32.216492,,8388608,8388608
32.217477,,8388608,8388608
32.218432,,8388608,8388608
32.219418,,8388608,8388608
32.220403,,8388608,8388608
32.221388,,8388608,8388608
32.222344,4286735894,8388608,8388608
32.223329,,8388608,8388608
32.224314,,8388608,8388608
32.225300,,8388608,8388608
32.226255,,8388608,8388608
32.227240,,8388608,8388608
32.228226,,8388608,8388608
32.229181,,8388608,8388608
32.230167,4286735843,8388608,8388608
32.231152,,8388608,8388608
32.232137,,8388608,8388608
32.233093,,8388608,8388608
32.234078,,8388608,8388608
32.235063,,8388608,8388608
32.236019,,8388608,8388608
32.237004,,8388608,8388608
32.237989,,8388608,8388608
32.238974,4286735851,8388608,8388608
32.239930,,8388608,8388608
32.240915,,8388608,8388608
32.241901,,8388608,8388608
32.242886,,8388608,8388608
32.243841,,8388608,8388608
32.244827,,8388608,8388608
32.245812,,8388608,8388608
32.248738,4286735892,8388608,8388608
32.249723,,8388608,8388608
32.250679,,8388608,8388608
32.251664,,8388608,8388608
32.252649,,8388608,8388608
32.253635,,8388608,8388608
32.254590,4286735885,8388608,8388608
32.255575,,8388608,8388608
32.256561,,8388608,8388608
32.257546,,8388608,8388608
32.258501,,8388608,8388608
32.259487,,8388608,8388608
32.260472,,8388608,8388608
32.261427,,8388608,8388608
32.262413,4286735888,8388608,8388608
32.263398,,8388608,8388608
32.264383,,8388608,8388608
32.265339,,8388608,8388608
32.266324,,8388608,8388608
32.267309,,8388608,8388608
32.268265,,8388608,8388608
32.269250,,8388608,8388608
32.270235,,8388608,8388608
32.271221,4286735882,8388608,8388608
32.272176,,8388608,8388608
32.273161,,8388608,8388608
32.274147,,8388608,8388608
32.275132,,8388608,8388608
32.276087,,8388608,8388608
32.277073,,8388608,8388608
32.278058,,8388608,8388608
32.279013,4286735891,8388608,8388608
32.279999,,8388608,8388608
32.280984,,8388608,8388608
32.281969,,8388608,8388608
32.282925,,8388608,8388608
32.283910,,8388608,8388608
32.284895,,8388608,8388608
32.285881,,8388608,8388608
32.286836,4286735913,8388608,8388608
32.289792,,8388608,8388608
32.290748,,8388608,8388608
32.291733,,8388608,8388608
32.292718,,8388608,8388608
32.293674,,8388608,8388608
32.294659,4286735902,8388608,8388608
32.295644,,8388608,8388608
32.296629,,8388608,8388608
32.297585,,8388608,8388608
32.298570,,8388608,8388608
32.299555,,8388608,8388608
32.300511,,8388608,8388608
32.301496,,8388608,8388608
32.302482,,8388608,8388608
32.303467,4286735880,8388608,8388608
32.304422,,8388608,8388608
32.305408,,8388608,8388608
32.306393,,8388608,8388608
32.307378,,8388608,8388608
32.308334,,8388608,8388608
32.309319,,8388608,8388608
32.310304,,8388608,8388608
32.311260,4286735897,8388608,8388608
32.312245,,8388608,8388608
32.313230,,8388608,8388608
32.314216,,8388608,8388608
32.315171,,8388608,8388608
32.316156,,8388608,8388608
32.317142,,8388608,8388608
32.318127,,8388608,8388608
32.319082,4286735888,8388608,8388608
32.320068,,8388608,8388608
32.321053,,8388608,8388608
32.322008,,8388608,8388608
32.322994,,8388608,8388608
32.323979,,8388608,8388608
32.324964,,8388608,8388608
32.325920,,8388608,8388608
32.326905,4286735893,8388608,8388608
32.329831,,8388608,8388608
32.330816,,8388608,8388608
32.331802,,8388608,8388608
32.332757,,8388608,8388608
32.333742,,8388608,8388608
32.334728,,8388608,8388608
32.335713,4286735867,8388608,8388608
32.336668,,8388608,8388608
32.337654,,8388608,8388608
32.338639,,8388608,8388608
32.339624,,8388608,8388608
32.340580,,8388608,8388608
32.341565,,8388608,8388608
32.342550,,8388608,8388608
32.343506,4286735859,8388608,8388608
32.344491,,8388608,8388608
32.345476,,8388608,8388608
32.346462,,8388608,8388608
32.347417,,8388608,8388608
32.348402,,8388608,8388608
32.349388,,8388608,8388608
32.350373,,8388608,8388608
32.351329,4286735869,8388608,8388608
32.352314,,8388608,8388608
32.353299,,8388608,8388608
32.354255,,8388608,8388608
32.355240,,8388608,8388608
32.356225,,8388608,8388608
32.357210,,8388608,8388608
32.358166,,8388608,8388608
32.359151,4286735895,8388608,8388608
32.360136,,8388608,8388608
32.361122,,8388608,8388608
32.362077,,8388608,8388608
32.363063,,8388608,8388608
32.364048,,8388608,8388608
32.365003,,8388608,8388608
32.365989,,8388608,8388608
32.366974,,8388608,8388608
32.369900,4286735921,8388608,8388608
32.370885,,8388608,8388608
32.371871,,8388608,8388608
32.372826,,8388608,8388608
32.373811,,8388608,8388608
32.374797,,8388608,8388608
32.375752,4286735898,8388608,8388608
32.376737,,8388608,8388608
32.377723,,8388608,8388608
32.378708,,8388608,8388608
32.379663,,8388608,8388608
32.380649,,8388608,8388608
32.381634,,8388608,8388608
32.382619,,8388608,8388608
32.383575,4286735899,8388608,8388608
32.384560,,8388608,8388608
32.385545,,8388608,8388608
32.386501,,8388608,8388608
32.387486,,8388608,8388608
32.388471,,8388608,8388608
32.389457,,8388608,8388608
32.390412,,8388608,8388608
32.391397,4286735915,8388608,8388608
32.392383,,8388608,8388608
32.393368,,8388608,8388608
32.394323,,8388608,8388608
32.395309,,8388608,8388608
32.396294,,8388608,8388608
32.397249,,8388608,8388608
32.398235,,8388608,8388608
32.399220,,8388608,8388608
32.400205,4286735870,8388608,8388608
32.401161,,8388608,8388608
32.402146,,8388608,8388608
32.403131,,8388608,8388608
32.404087,,8388608,8388608
32.405072,,8388608,8388608
32.406057,,8388608,8388608
32.407043,,8388608,8388608
32.407998,4286735851,8388608,8388608
32.410954,,8388608,8388608
32.411910,,8388608,8388608
32.412895,,8388608,8388608
32.413880,,8388608,8388608
32.414865,,8388608,8388608
32.415821,4286735915,8388608,8388608
32.416806,,8388608,8388608
32.417791,,8388608,8388608
32.418747,,8388608,8388608
32.419732,,8388608,8388608
32.420717,,8388608,8388608
32.421703,,8388608,8388608
32.422658,,8388608,8388608
32.423644,4286735958,8388608,8388608
32.424629,,8388608,8388608
32.425584,,8388608,8388608
32.426570,,8388608,8388608
32.427555,,8388608,8388608
32.428540,,8388608,8388608
32.429496,,8388608,8388608
32.430481,,8388608,8388608
32.431466,,8388608,8388608
32.432452,4286735924,8388608,8388608
32.433407,,8388608,8388608
32.434392,,8388608,8388608
32.435378,,8388608,8388608
32.436333,,8388608,8388608
32.437318,,8388608,8388608
32.438304,,8388608,8388608
32.439289,,8388608,8388608
32.440244,4286735913,8388608,8388608
32.441230,,8388608,8388608
32.442215,,8388608,8388608
32.443200,,8388608,8388608
32.444156,,8388608,8388608
32.445141,,8388608,8388608
32.446126,,8388608,8388608
32.447112,,8388608,8388608
32.448067,4286735919,8388608,8388608
32.450993,,8388608,8388608
32.451978,,8388608,8388608
32.452964,,8388608,8388608
32.453949,,8388608,8388608
32.454904,,8388608,8388608
32.455890,4286735909,8388608,8388608
32.456875,,8388608,8388608
32.457830,,8388608,8388608
32.458816,,8388608,8388608
32.459801,,8388608,8388608
32.460786,,8388608,8388608
32.461742,,8388608,8388608
32.462727,,8388608,8388608
32.463712,,8388608,8388608
32.464698,4286735898,8388608,8388608
32.465653,,8388608,8388608
32.466638,,8388608,8388608
32.467624,,8388608,8388608
32.468579,,8388608,8388608
32.469564,,8388608,8388608
32.470550,,8388608,8388608
32.471535,,8388608,8388608
32.472491,4286735872,8388608,8388608
32.473476,,8388608,8388608
32.474461,,8388608,8388608
32.475446,,8388608,8388608
32.476402,,8388608,8388608
32.477387,,8388608,8388608
32.478372,,8388608,8388608
32.479328,,8388608,8388608
32.480313,4286735918,8388608,8388608
32.481298,,8388608,8388608
32.482284,,8388608,8388608
32.483239,,8388608,8388608
32.484225,,8388608,8388608
32.485210,,8388608,8388608
32.486195,,8388608,8388608
32.487151,,8388608,8388608
32.488136,4286735942,8388608,8388608
32.489121,,8388608,8388608
32.492047,,8388608,8388608
32.493033,,8388608,8388608
32.493988,,8388608,8388608
32.494973,,8388608,8388608
32.495959,,8388608,8388608
32.496944,4286735897,8388608,8388608
32.497899,,8388608,8388608
32.498885,,8388608,8388608
32.499870,,8388608,8388608
32.500825,,8388608,8388608
32.501811,,8388608,8388608
32.502796,,8388608,8388608
32.503781,,8388608,8388608
32.504737,4286735876,8388608,8388608
32.505722,,8388608,8388608
32.506707,,8388608,8388608
32.507693,,8388608,8388608
32.508648,,8388608,8388608
32.509633,,8388608,8388608
32.510619,,8388608,8388608
32.511574,,8388608,8388608
32.512559,4286735865,8388608,8388608
32.513545,,8388608,8388608
32.514530,,8388608,8388608
32.515485,,8388608,8388608
32.516471,,8388608,8388608
32.517456,,8388608,8388608
32.518441,,8388608,8388608
32.519397,,8388608,8388608
32.520382,,8388608,8388608
32.521367,4286735897,8388608,8388608
32.522323,,8388608,8388608
32.523308,,8388608,8388608
32.524293,,8388608,8388608
32.525279,,8388608,8388608
32.526234,,8388608,8388608
32.527219,,8388608,8388608
32.528205,,8388608,8388608
32.529160,4286735896,8388608,8388608
32.532116,,8388608,8388608
32.533072,,8388608,8388608
32.534057,,8388608,8388608
32.535042,,8388608,8388608
32.536027,,8388608,8388608
32.536983,4286735890,8388608,8388608
32.537968,,8388608,8388608
32.538953,,8388608,8388608
32.539909,,8388608,8388608
32.540894,,8388608,8388608
32.541879,,8388608,8388608
32.542865,,8388608,8388608
32.543820,,8388608,8388608
32.544806,4286735930,8388608,8388608
32.545791,,8388608,8388608
32.546776,,8388608,8388608
32.547732,,8388608,8388608
32.548717,,8388608,8388608
32.549702,,8388608,8388608
32.550658,,8388608,8388608
32.551643,,8388608,8388608
32.552628,,8388608,8388608
32.553614,4286735903,8388608,8388608
32.554569,,8388608,8388608
32.555554,,8388608,8388608
32.556540,,8388608,8388608
32.557525,,8388608,8388608
32.558480,,8388608,8388608
32.559466,,8388608,8388608
32.560451,,8388608,8388608
32.561436,4286735868,8388608,8388608
32.562392,,8388608,8388608
32.563377,,8388608,8388608
32.564362,,8388608,8388608
32.565318,,8388608,8388608
32.566303,,8388608,8388608
32.567288,,8388608,8388608
32.568274,,8388608,8388608
32.569229,4286735875,8388608,8388608
32.572185,,8388608,8388608
32.573140,,8388608,8388608
32.574126,,8388608,8388608
32.575111,,8388608,8388608
32.576066,,8388608,8388608
32.577052,4286735872,8388608,8388608
32.578037,,8388608,8388608
32.579022,,8388608,8388608
32.579978,,8388608,8388608
32.580963,,8388608,8388608
32.581948,,8388608,8388608
32.582904,,8388608,8388608
32.583889,,8388608,8388608
32.584874,,8388608,8388608
32.585860,4286735918,8388608,8388608
32.586815,,8388608,8388608
32.587800,,8388608,8388608
32.588786,,8388608,8388608
32.589771,,8388608,8388608
32.590726,,8388608,8388608
32.591712,,8388608,8388608
32.592697,,8388608,8388608
32.593682,4286735906,8388608,8388608
32.594638,,8388608,8388608
32.595623,,8388608,8388608
32.596608,,8388608,8388608
32.597564,,8388608,8388608
32.598549,,8388608,8388608
32.599534,,8388608,8388608
32.600520,,8388608,8388608
32.601475,4286735889,8388608,8388608
32.602460,,8388608,8388608
32.603446,,8388608,8388608
32.604401,,8388608,8388608
32.605387,,8388608,8388608
32.606372,,8388608,8388608
